Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of Use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn,Seconds per Use,Call per Month,SMS per Month,Seconds per Month,Usage Index
12,0,40,0,3480,78,18,15,3,1,1,30,214.32,0,44.62,8.67,2.0,386.67,-0.6522849390341245
5,0,40,0,2065,35,271,5,3,1,1,30,1168.0,0,59.0,3.89,30.11,229.44,0.4895116155414594
14,0,39,1,8820,117,130,30,3,1,1,30,877.48,0,75.38,13.0,14.44,980.0,2.2714568260698966
8,0,40,0,13478,165,7,31,3,1,1,30,573.72,0,81.68,18.33,0.78,1497.56,3.1257993488190206
8,0,40,0,4220,79,7,12,3,1,1,30,199.96,0,53.42,8.78,0.78,468.89,-0.5563773302372106
7,0,40,1,5623,91,7,17,3,1,1,30,256.56,0,61.79,10.11,0.78,624.78,-0.016263318253430192
10,0,40,0,1943,50,7,4,3,1,2,30,107.72,0,38.86,5.56,0.78,215.89,-1.5980258192025876
26,0,40,2,14845,221,40,19,3,1,1,30,762.64,0,67.17,24.56,4.44,1649.44,4.7097791766760615
5,0,40,1,2800,23,469,9,3,1,1,30,1988.92,0,121.74,2.56,52.11,311.11,2.194507135982953
10,0,39,0,15190,178,136,17,2,1,1,25,1303.56,0,85.34,19.78,15.11,1687.78,4.889357963441874
5,0,39,0,6205,82,172,13,3,1,1,30,939.48,0,75.67,9.11,19.11,689.44,1.41467671600605
5,0,39,0,580,10,7,2,2,1,2,25,58.05,0,58.0,1.11,0.78,64.44,-2.613936382356028
5,0,40,0,415,10,7,2,3,1,2,30,45.0,0,41.5,1.11,0.78,46.11,-2.6529980855058404
5,0,39,0,305,6,7,2,2,1,2,25,45.495,1,50.83,0.67,0.78,33.89,-2.748362943076699
5,0,39,0,7213,123,370,30,3,1,1,30,1773.44,0,58.64,13.67,41.11,801.44,4.10284091816474
8,0,39,0,11170,150,7,34,4,1,1,45,300.5,0,74.47,16.67,0.78,1241.11,2.319445021895153
9,0,39,0,6423,71,94,24,2,1,1,25,715.23,0,90.46,7.89,10.44,713.67,0.5905986330666146
24,0,35,0,660,43,7,4,3,1,2,30,56.12,1,15.35,4.78,0.78,73.33,-2.023076667132623
22,0,38,7,10140,89,7,29,5,1,1,55,163.935,0,113.93,9.89,0.78,1126.67,1.018418536603213
14,0,38,0,5523,94,12,11,2,1,1,25,306.765,1,58.76,10.44,1.33,613.67,0.05596896019440745
5,0,36,1,2545,18,7,6,3,1,1,30,130.52,0,141.39,2.0,0.78,282.78,-2.010099564205689
10,0,37,0,2695,37,7,3,3,1,2,30,137.28,1,72.84,4.11,0.78,299.44,-1.6453012448247466
10,0,38,0,1973,40,20,18,3,1,2,30,160.52,1,49.32,4.44,2.22,219.22,-1.6500585562450243
5,1,38,0,305,6,7,2,3,1,2,30,40.44,1,50.83,0.67,0.78,33.89,-2.748362943076699
5,0,38,1,1373,21,7,2,4,1,1,45,52.35,0,65.38,2.33,0.78,152.56,-2.2355632337635427
5,0,35,0,6490,93,7,9,5,1,1,55,109.245,0,69.78,10.33,0.78,721.11,0.22365003754804524
5,0,38,0,305,6,7,2,4,1,2,45,25.275,1,50.83,0.67,0.78,33.89,-2.748362943076699
5,0,38,0,305,6,7,2,5,1,1,55,15.165,0,50.83,0.67,0.78,33.89,-2.748362943076699
26,0,33,2,15780,234,7,67,2,1,1,25,752.13,0,67.44,26.0,0.78,1753.33,4.866603499032088
7,0,36,2,6670,112,257,20,3,2,1,30,1299.28,0,59.55,12.44,28.56,741.11,2.791212801241132
5,0,38,0,3423,78,7,15,3,1,1,30,168.04,0,43.88,8.67,0.78,380.33,-0.7623881238649592
5,0,37,0,1370,40,24,7,3,1,2,30,152.4,0,34.25,4.44,2.67,152.22,-1.757680728874507
7,0,38,0,2485,49,161,10,2,1,1,25,838.53,0,50.71,5.44,17.89,276.11,-0.1345169863862361
5,0,29,1,1020,32,179,2,3,2,1,30,758.08,0,31.88,3.56,19.89,113.33,-0.6178756951370111
12,0,29,0,405,21,7,2,3,1,2,30,45.04,0,19.29,2.33,0.78,45.0,-2.464725225575775
5,0,28,0,305,6,7,2,4,1,2,45,25.275,0,50.83,0.67,0.78,33.89,-2.748362943076699
11,0,27,1,930,28,7,2,2,1,1,25,74.61,0,33.21,3.11,0.78,103.33,-2.219121474540029
5,0,27,0,2930,57,7,10,3,1,1,30,147.48,0,51.4,6.33,0.78,325.56,-1.243049299347367
5,0,20,1,1400,22,14,2,2,1,1,25,126.99,0,63.64,2.44,1.56,155.56,-2.1503618433071834
17,0,19,0,6098,137,71,29,2,2,1,25,600.075,0,44.51,15.22,7.89,677.56,1.455499396897523
13,0,17,0,8638,167,59,27,5,1,1,55,220.575,0,51.72,18.56,6.56,959.78,2.4713490126517623
9,0,18,2,2558,41,17,6,3,1,1,30,171.96,0,62.39,4.56,1.89,284.22,-1.5205840805225137
5,0,11,1,4095,36,201,25,3,1,1,30,969.24,0,113.75,4.0,22.33,455.0,0.3726344150053049
5,1,11,1,1193,15,7,2,3,1,1,30,76.32,1,79.53,1.67,0.78,132.56,-2.382161584042541
13,0,41,2,4790,83,44,23,3,1,1,30,370.92,0,57.71,9.22,4.89,532.22,-0.02715515619949682
5,0,42,0,738,17,46,10,3,1,2,30,214.2,0,43.41,1.89,5.11,82.0,-2.11269200726045
15,0,40,2,2873,72,398,30,3,1,1,30,1709.8,0,39.9,8.0,44.22,319.22,2.4374364787164797
15,0,41,2,4618,78,40,41,1,1,1,15,478.28,0,59.21,8.67,4.44,513.11,-0.18965927224877144
8,0,41,2,2813,70,41,39,2,1,1,25,314.235,0,40.19,7.78,4.56,312.56,-0.7468354259576679
16,0,41,3,4195,94,71,34,3,1,1,30,455.56,0,44.63,10.44,7.89,466.11,0.2597577409232768
9,0,41,2,2780,51,324,24,4,1,1,45,880.775,0,54.51,5.67,36.0,308.89,1.401554295498861
18,0,40,4,9535,133,183,49,3,1,1,30,1118.72,0,71.69,14.78,20.33,1059.44,3.183499506027298
12,0,41,2,14193,181,39,50,3,1,1,30,730.96,0,78.41,20.11,4.33,1577.0,3.8534063941932173
12,0,41,3,4935,95,41,31,4,1,1,45,228.25,0,51.95,10.56,4.56,548.33,0.1887950136687197
11,0,41,2,6338,107,46,18,3,1,1,30,441.8,0,59.23,11.89,5.11,704.22,0.7728222719818345
14,1,41,0,2658,66,47,23,4,1,2,45,185.6,0,40.27,7.33,5.22,295.33,-0.800157579701456
30,0,41,5,15560,237,93,38,3,1,1,30,1003.88,0,65.65,26.33,10.33,1728.89,5.621821856633462
9,0,41,3,3515,39,522,14,4,1,1,45,1393.85,0,90.13,4.33,58.0,390.56,3.1065498159403546
14,0,40,2,15905,194,189,36,3,1,1,30,1399.96,0,81.98,21.56,21.0,1767.22,5.801400643399274
8,0,40,3,6920,98,225,32,4,1,1,45,737.95,0,70.61,10.89,25.0,768.89,2.326719395963451
5,0,40,0,1295,26,39,17,3,1,2,30,208.84,0,49.81,2.89,4.33,143.89,-1.8863293369818317
7,0,41,0,1130,26,52,14,3,1,2,30,254.24,0,43.46,2.89,5.78,125.56,-1.8112165996753744
5,0,40,0,420,12,39,6,3,1,2,30,173.28,1,35.0,1.33,4.33,46.67,-2.3361077599550377
8,0,40,2,7928,139,423,49,3,1,1,30,2014.68,0,57.04,15.44,47.0,880.89,5.014883598122141
12,0,40,3,11885,166,50,53,4,1,1,45,426.275,0,71.6,18.44,5.56,1320.56,3.1436612091938847
13,0,40,3,7138,87,147,43,3,1,1,30,877.0,0,82.05,9.67,16.33,793.11,1.5026413130240162
28,1,36,0,1375,59,55,23,3,1,2,30,277.36,1,23.31,6.56,6.11,152.78,-1.154947233504556
26,0,39,10,10855,105,40,48,5,2,1,55,224.4,0,103.38,11.67,4.44,1206.11,1.7548082312432765
18,0,39,3,6238,110,65,30,3,1,1,30,513.92,0,56.71,12.22,7.22,693.11,0.9680116401518087
6,0,37,2,3260,34,39,20,4,1,1,45,179.85,0,95.88,3.78,4.33,362.22,-1.2824925188314928
14,0,38,0,3410,53,48,22,3,1,2,30,330.52,1,64.34,5.89,5.33,378.89,-0.8386503560577483
14,1,39,0,2688,56,73,37,4,1,2,45,251.1,1,48.0,6.22,8.11,298.67,-0.7380158762876228
5,0,39,0,553,14,39,8,3,1,2,30,178.68,1,39.5,1.56,4.33,61.44,-2.2699597987715157
6,0,39,2,2088,37,39,12,4,1,1,45,150.625,0,56.43,4.11,4.33,232.0,-1.507956188389346
8,0,36,3,7205,109,53,28,5,1,1,55,189.21,0,66.1,12.11,5.89,800.56,1.0742141726443784
5,0,39,0,1048,19,48,10,4,1,2,45,146.675,1,55.16,2.11,5.33,116.44,-1.987076193257213
5,0,39,3,758,16,43,8,5,1,1,55,76.11,0,47.38,1.78,4.78,84.22,-2.1516361336955163
30,0,34,5,16495,250,39,86,2,2,1,25,929.025,0,65.98,27.78,4.33,1832.78,5.594210544406284
11,0,37,5,7385,128,310,39,3,2,1,30,1540.52,0,57.7,14.22,34.44,820.56,3.703255481198533
7,0,39,2,4138,94,41,34,3,1,1,30,333.28,0,44.02,10.44,4.56,459.78,-0.0172157799590289
8,0,38,0,2085,56,77,26,4,1,2,45,246.025,0,37.23,6.22,8.56,231.67,-0.8456380489171057
11,0,39,2,3200,65,214,29,3,1,1,30,986.6,0,49.23,7.22,23.78,355.56,0.7775256935711652
9,0,30,3,1735,48,232,17,3,2,1,30,999.32,0,36.15,5.33,25.78,192.78,0.29416698482039005
16,0,30,0,1120,37,49,13,3,1,2,30,242.28,0,30.27,4.11,5.44,124.44,-1.6492916875429096
5,0,29,0,1245,22,60,9,4,1,2,45,181.675,0,56.59,2.44,6.67,138.33,-1.7830543042786449
15,0,28,2,1645,44,58,19,2,1,1,25,337.005,0,37.39,4.89,6.44,182.78,-1.3246440931143615
7,0,28,2,3645,73,47,29,4,1,1,45,210.45,0,49.93,8.11,5.22,405.0,-0.44518105984623546
7,0,21,2,2115,38,67,20,3,1,1,30,354.12,0,55.66,4.22,7.44,235.0,-1.2383191633497819
21,0,20,3,6813,153,124,48,2,2,1,25,871.47,0,44.53,17.0,13.78,757.0,2.3675420768549245
17,0,18,2,9353,183,112,46,5,1,1,55,311.04,0,51.11,20.33,12.44,1039.22,3.3833916926091634
13,0,19,5,3273,57,70,25,4,1,1,45,258.25,0,57.42,6.33,7.78,363.67,-0.6085414005651126
7,0,12,3,4810,52,254,16,3,1,1,30,1210.48,0,92.5,5.78,28.22,534.44,1.2846770949627062
8,1,12,3,1908,31,39,13,3,1,1,30,233.56,1,61.55,3.44,4.33,212.0,-1.6545545386683445
13,0,39,0,4560,71,7,15,2,1,1,25,239.895,0,64.23,7.89,0.78,506.67,-0.6145339922644136
5,0,40,0,305,6,7,2,2,1,2,25,45.495,0,50.83,0.67,0.78,33.89,-2.748362943076699
15,0,38,0,2643,60,334,22,2,1,1,25,1624.635,0,44.05,6.67,37.11,293.67,1.6129261124731569
15,0,39,0,4388,66,7,33,1,1,1,15,283.47,0,66.48,7.33,0.78,487.56,-0.7419075112502206
8,0,39,0,2583,58,7,31,1,1,1,15,183.755,0,44.53,6.44,0.78,287.0,-1.307866314224984
16,0,39,1,3965,82,7,26,3,1,1,30,189.88,0,48.35,9.11,0.78,440.56,-0.5647526253200462
9,0,39,0,2550,39,260,16,3,1,1,30,1143.56,0,65.38,4.33,28.89,283.33,0.5770439292555378
18,0,38,2,9305,121,119,41,3,1,1,30,853.04,0,76.9,13.44,13.22,1033.89,2.358989139783975
12,0,39,0,13963,169,7,42,3,1,1,30,593.28,0,82.62,18.78,0.78,1551.44,3.3099408044576344
12,0,39,1,4705,83,7,23,3,1,1,30,219.52,0,56.69,9.22,0.78,522.78,-0.3722358745985964
11,0,39,0,6108,95,7,10,2,1,1,25,310.635,0,64.29,10.56,0.78,678.67,0.16787813738518387
14,1,39,0,2428,54,7,15,3,1,2,30,127.28,0,44.96,6.0,0.78,269.78,-1.4138843635639735
30,0,39,3,15330,225,29,30,3,1,1,30,738.2,0,68.13,25.0,3.22,1703.33,4.797311490390139
9,0,39,1,3285,27,458,6,3,1,1,30,1964.48,0,121.67,3.0,50.89,365.0,2.2820394496970318
14,0,38,0,15675,182,125,28,2,1,1,25,1276.065,0,86.13,20.22,13.89,1741.67,4.976890277155952
8,0,38,1,6690,86,161,24,3,1,1,30,915.04,0,77.79,9.56,17.89,743.33,1.5022090297201283
5,0,38,0,1065,14,7,9,2,1,2,25,80.055,0,76.07,1.56,0.78,118.33,-2.429794926717414
7,0,39,0,900,14,7,6,2,1,2,25,72.63,0,64.29,1.56,0.78,100.0,-2.4688566298672265
5,0,38,0,305,6,7,2,2,1,2,25,45.495,1,50.83,0.67,0.78,33.89,-2.748362943076699
8,0,38,0,7698,127,359,41,2,1,1,25,1967.625,0,60.61,14.11,39.89,855.33,4.1903732318788185
12,0,38,1,11655,154,7,45,3,1,1,30,500.36,0,75.68,17.11,0.78,1295.0,2.5035864775337666
13,0,38,1,6908,75,83,35,2,1,1,25,687.735,0,92.11,8.33,9.22,767.56,0.6781309467806929
28,1,34,0,1145,47,7,15,2,1,2,25,85.14,1,24.36,5.22,0.78,127.22,-1.838935211494009
26,0,37,8,10625,93,7,40,4,1,1,45,285.45,0,114.25,10.33,0.78,1180.56,1.2025599922418273
18,0,37,1,6008,98,7,22,2,1,1,25,306.27,1,61.31,10.89,0.78,667.56,0.19619716950368704
6,0,35,0,3030,22,7,12,3,1,1,30,150.08,0,137.73,2.44,0.78,336.67,-1.825958108567075
14,0,36,0,3180,41,7,14,3,1,2,30,156.84,1,77.56,4.56,0.78,353.33,-1.4611597891861325
14,0,37,0,2458,44,9,29,3,1,2,30,136.08,1,55.86,4.89,1.0,273.11,-1.5625262425309459
5,1,37,0,305,6,7,2,3,1,2,30,40.44,1,50.83,0.67,0.78,33.89,-2.748362943076699
6,0,37,0,1858,25,7,4,3,1,1,30,103.32,0,74.32,2.78,0.78,206.44,-2.0514217781249284
8,0,34,1,6975,97,7,20,4,1,1,45,194.3,0,71.91,10.78,0.78,775.0,0.4077914931866595
5,0,37,0,818,7,7,2,4,1,2,45,38.125,1,116.86,0.78,0.78,90.89,-2.609585626385597
5,0,37,1,305,6,7,2,5,1,1,55,15.165,0,50.83,0.67,0.78,33.89,-2.748362943076699
30,0,32,3,16265,238,7,78,2,1,1,25,774.135,0,68.34,26.44,0.78,1807.22,5.0507449546707015
11,0,35,3,7155,116,246,31,2,2,1,25,1434.195,0,61.68,12.89,27.33,795.0,2.87874511495521
7,0,37,0,3908,82,7,26,2,1,1,25,211.05,0,47.66,9.11,0.78,434.22,-0.578246668226345
8,0,36,0,1855,44,13,18,3,1,2,30,127.96,0,42.16,4.89,1.44,206.11,-1.6701484151604287
11,0,37,0,2970,53,150,21,2,1,1,25,811.035,0,56.04,5.89,16.67,330.0,-0.04698467267215778
9,0,28,1,1505,36,168,9,2,2,1,25,825.345,0,41.81,4.0,18.67,167.22,-0.5303433814229327
16,0,28,0,890,25,7,5,2,1,2,25,72.675,0,35.6,2.78,0.78,98.89,-2.2805837699371607
5,0,27,0,1015,10,7,2,4,1,2,45,43.125,0,101.5,1.11,0.78,112.78,-2.510955528597432
15,0,26,0,1415,32,7,11,2,1,1,25,96.615,0,44.22,3.56,0.78,157.22,-2.0349800189014147
7,0,26,0,3415,61,7,21,3,1,1,30,167.04,0,55.98,6.78,0.78,379.44,-1.058907843708753
7,0,19,0,1885,26,7,12,2,1,1,25,117.495,0,72.5,2.89,0.78,209.44,-2.0276989325296375
21,0,18,1,6583,141,60,40,1,2,1,15,699.82,0,46.69,15.67,6.67,731.44,1.5430317106116012
17,0,16,0,9123,171,48,38,4,1,1,45,352.35,0,53.35,19.0,5.33,1013.67,2.5588813263658405
13,0,17,3,3043,45,7,17,3,1,1,30,151.52,0,67.62,5.0,0.78,338.11,-1.4242691175425686
7,0,10,1,4580,40,190,8,3,1,1,30,944.8,0,114.5,4.44,21.11,508.89,0.46016672871938313
8,0,10,1,1678,19,7,5,3,1,1,30,95.88,1,88.32,2.11,0.78,186.44,-2.1980201284039267
15,0,40,1,4865,78,21,22,3,1,1,30,281.72,0,62.37,8.67,2.33,540.56,-0.2980554223729476
7,0,41,0,813,12,23,9,3,1,2,30,125.0,0,67.75,1.33,2.56,90.33,-2.3835922734339006
17,0,39,1,2948,67,375,29,3,1,1,30,1620.6,0,44.0,7.44,41.67,327.56,2.1665362125430287
17,0,40,1,4693,73,17,40,1,1,1,15,355.63,0,64.29,8.11,1.89,521.44,-0.4605595384222222
10,0,40,1,2888,65,18,38,2,1,1,25,213.885,0,44.43,7.22,2.0,320.89,-1.0177356921311187
18,0,40,2,4270,89,48,33,3,1,1,30,366.36,0,47.98,9.89,5.33,474.44,-0.011142525250174007
11,0,40,1,2855,46,301,23,3,1,1,30,1320.04,0,62.07,5.11,33.44,317.22,1.13065402932541
20,0,39,3,9610,128,160,48,3,1,1,30,1029.52,0,75.08,14.22,17.78,1067.78,2.912599239853847
14,0,40,1,14268,176,16,49,3,1,1,30,641.76,0,81.07,19.56,1.78,1585.33,3.582506128019766
14,0,40,2,5010,90,18,30,3,1,1,30,276.0,0,55.67,10.0,2.0,556.67,-0.08210525250473105
13,0,40,1,6413,102,23,17,3,1,1,30,352.6,0,62.87,11.33,2.56,712.56,0.5019220058083835
16,0,40,0,2733,61,24,22,3,1,2,30,207.76,0,44.8,6.78,2.67,303.67,-1.0710578458749067
32,1,40,4,15635,232,70,37,3,1,1,30,914.68,0,67.39,25.78,7.78,1737.22,5.350921590460011
11,0,40,2,3590,34,499,13,3,1,1,30,2140.96,0,105.59,3.78,55.44,398.89,2.835649549766904
16,0,39,1,15980,189,166,35,2,1,1,25,1474.605,0,84.55,21.0,18.44,1775.56,5.530500377225824
10,0,39,2,6995,93,202,31,3,1,1,30,1091.52,0,75.22,10.33,22.44,777.22,2.0558191297900006
7,0,39,0,1370,21,16,16,2,1,2,25,134.595,0,65.24,2.33,1.78,152.22,-2.1572296031552822
9,0,40,0,1205,21,29,13,3,1,2,30,165.04,0,57.38,2.33,3.22,133.89,-2.082116865848825
7,0,39,0,495,7,16,5,2,1,2,25,94.59,1,70.71,0.78,1.78,55.0,-2.6070080261284883
10,0,39,1,8003,134,400,48,3,1,1,30,1925.48,0,59.72,14.89,44.44,889.22,4.743983331948691
14,0,39,2,11960,161,27,52,4,1,1,45,370.525,0,74.29,17.89,3.0,1328.89,2.8727609430204337
15,0,39,2,7213,82,124,42,2,1,1,25,886.275,0,87.96,9.11,13.78,801.44,1.2317410468505652
30,1,35,0,1450,54,32,22,3,1,2,30,188.16,1,26.85,6.0,3.56,161.11,-1.425847499678007
28,0,38,9,10930,100,17,47,5,1,1,55,190.95,0,109.3,11.11,1.89,1214.44,1.4839079650698257
20,0,38,2,6313,105,42,29,2,1,1,25,477.81,0,60.12,11.67,4.67,701.44,0.6971113739783579
8,0,36,1,3335,29,16,19,3,1,1,30,198.56,0,115.0,3.22,1.78,370.56,-1.5533927850049436
16,1,37,0,3485,48,25,21,3,1,2,30,241.32,1,72.6,5.33,2.78,387.22,-1.109550622231199
16,1,38,0,2763,51,50,36,4,1,2,45,195.35,1,54.18,5.67,5.56,307.0,-1.0089161424610735
7,0,38,0,628,9,16,7,3,1,2,30,89.48,1,69.78,1.0,1.78,69.78,-2.540860064944966
8,0,38,1,2163,32,16,11,4,1,1,45,94.875,0,67.59,3.56,1.78,240.33,-1.7788564545627967
10,0,35,2,7280,104,30,27,5,1,1,55,155.76,0,70.0,11.56,3.33,808.89,0.8033139064709276
7,0,38,0,1123,14,25,9,4,1,2,45,90.925,1,80.21,1.56,2.78,124.78,-2.257976459430664
7,0,38,2,833,11,20,7,5,1,1,55,42.66,0,75.73,1.22,2.22,92.56,-2.422536399868967
32,0,33,4,16570,245,16,85,2,2,1,25,828.675,0,67.63,27.22,1.78,1841.11,5.323310278232833
13,0,36,4,7460,123,287,38,3,2,1,30,1451.32,0,60.65,13.67,31.89,828.89,3.4323552150250825
9,0,38,1,4213,89,18,33,3,1,1,30,244.08,0,47.34,9.89,2.0,468.11,-0.28811604613247965
10,0,37,0,2160,51,54,25,3,1,2,30,304.44,0,42.35,5.67,6.0,240.0,-1.1165383150905563
13,0,38,1,3275,60,191,28,2,1,1,25,1009.575,0,54.58,6.67,21.22,363.89,0.5066254273977147
11,0,29,2,1810,43,209,16,3,2,1,30,910.12,0,42.09,4.78,23.22,201.11,0.0232667186469393
18,0,29,0,1195,32,26,12,3,1,2,30,153.08,0,37.34,3.56,2.89,132.78,-1.92019195371636
7,0,28,0,1320,17,37,8,4,1,2,45,125.925,0,77.65,1.89,4.11,146.67,-2.0539545704520954
17,0,27,1,1720,39,35,18,2,1,1,25,236.655,0,44.1,4.33,3.89,191.11,-1.5955443592878122
9,0,27,1,3720,68,24,28,3,1,1,30,247.52,0,54.71,7.56,2.67,413.33,-0.7160813260196863
9,0,20,1,2190,33,44,19,3,1,1,30,264.92,0,66.36,3.67,4.89,243.33,-1.5092194295232328
23,0,19,2,6887,148,101,47,2,2,1,25,771.075,0,46.53,16.44,11.22,765.22,2.096405073086626
19,0,17,1,9427,178,89,45,5,1,1,55,277.575,0,52.96,19.78,9.89,1047.44,3.1122546888408653
15,0,18,4,3347,52,47,24,3,1,1,30,323.96,0,64.37,5.78,5.22,371.89,-0.8796784043334107
9,0,11,2,4885,47,231,15,3,1,1,30,1121.28,0,103.94,5.22,25.67,542.78,1.0137768287892552
10,1,11,2,1982,26,16,12,3,1,1,30,144.32,1,76.23,2.89,1.78,220.22,-1.9256915424366425
11,0,40,1,4485,76,3,16,3,1,1,30,194.44,0,59.01,8.44,0.33,498.33,-0.580765256269369
3,0,41,0,433,10,5,3,3,1,2,30,37.72,0,43.3,1.11,0.56,48.11,-2.666302107330322
13,0,39,1,2568,65,357,23,3,1,1,30,1533.32,0,39.51,7.22,39.67,285.33,1.8838263786466076
13,0,40,1,4313,71,0,34,1,1,1,15,241.12,0,60.75,7.89,0.0,479.22,-0.7344867230527767
6,0,40,1,2508,63,0,32,2,1,1,25,115.695,0,39.81,7.0,0.0,278.67,-1.30044552602754
14,0,40,2,3890,87,30,27,3,1,1,30,279.08,0,44.71,9.67,3.33,432.22,-0.29385235914659547
7,0,40,1,2475,44,283,17,3,1,1,30,1232.76,0,56.25,4.89,31.44,275.0,0.8479441954289885
16,0,39,3,9230,126,142,42,3,1,1,30,942.24,0,73.25,14.0,15.78,1025.56,2.629889405957426
10,0,40,1,13888,174,0,43,3,1,1,30,562.48,0,79.82,19.33,0.0,1543.11,3.3173615926550784
10,0,40,2,4630,88,0,24,3,1,1,30,188.72,0,52.61,9.78,0.0,514.44,-0.3648150864011525
9,0,40,1,6033,100,5,11,3,1,1,30,265.32,0,60.33,11.11,0.56,670.33,0.21921217191196218
12,1,40,0,2353,59,6,16,3,1,2,30,120.48,0,39.88,6.56,0.67,261.44,-1.353767679771328
28,0,40,4,15255,230,52,31,3,1,1,30,827.4,0,66.33,25.56,5.78,1695.0,5.068211756563589
7,0,40,2,3210,32,481,7,3,1,1,30,2053.68,0,100.31,3.56,53.44,356.67,2.5529397158704823
12,0,39,1,15600,187,148,29,2,1,1,25,1376.415,0,83.42,20.78,16.44,1733.33,5.247790543329402
6,0,39,2,6615,91,184,25,3,1,1,30,1004.24,0,72.69,10.11,20.44,735.0,1.7731092958935788
3,0,39,0,990,19,0,10,2,1,2,25,45.405,0,52.11,2.11,0.0,110.0,-2.42237413851997
5,0,40,0,825,19,11,7,3,1,2,30,77.76,0,43.42,2.11,1.22,91.67,-2.3648266997452465
0,0,39,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,0.0,-2.9860320375726848
6,0,39,1,7623,132,382,42,3,1,1,30,1838.2,0,57.75,14.67,42.44,847.0,4.461273498052269
10,0,39,2,11580,159,9,46,4,1,1,45,315.975,0,72.83,17.67,1.0,1286.67,2.590051109124013
11,0,39,2,6833,80,106,36,2,1,1,25,788.085,0,85.41,8.89,11.78,759.22,0.9490312129541437
26,1,35,0,1070,52,14,16,3,1,2,30,100.88,1,20.58,5.78,1.56,118.89,-1.7085573335744284
24,0,38,9,10550,98,0,41,5,1,1,55,159.72,0,107.65,10.89,0.0,1172.22,1.2099807804392708
16,0,38,2,5933,103,24,23,2,1,1,25,379.62,0,57.6,11.44,2.67,659.22,0.41440154008193647
4,0,36,1,2955,27,0,13,3,1,1,30,119.28,0,109.44,3.0,0.0,328.33,-1.8185373203696313
12,0,37,0,3105,46,7,15,3,1,2,30,154.04,1,67.5,5.11,0.78,345.0,-1.3922604561276204
12,0,38,0,2383,49,32,30,4,1,2,45,140.8,1,48.63,5.44,3.56,264.78,-1.291625976357495
3,0,38,0,248,7,0,1,3,1,2,30,10.2,1,35.43,0.78,0.0,27.56,-2.8060046003096537
4,0,38,1,1783,30,0,5,4,1,1,45,45.325,0,59.43,3.33,0.0,198.11,-2.0440009899274845
6,0,35,2,6900,102,12,21,5,1,1,55,123.03,0,67.65,11.33,1.33,766.67,0.5206040725745059
3,0,38,0,743,12,7,3,4,1,2,45,36.375,1,61.92,1.33,0.78,82.56,-2.5406862933270853
3,0,38,2,453,9,2,1,5,1,1,55,9.93,0,50.33,1.0,0.22,50.33,-2.7052462337653886
28,0,33,4,16190,243,0,79,2,2,1,25,739.485,0,66.63,27.0,0.0,1798.89,5.0581657428681455
9,0,36,4,7080,121,269,32,3,2,1,30,1364.04,0,58.51,13.44,29.89,786.67,3.149645381128661
5,0,38,1,3833,87,0,27,3,1,1,30,156.8,0,44.06,9.67,0.0,425.89,-0.5708258800289011
6,0,37,0,1780,49,36,19,3,1,2,30,217.16,0,36.33,5.44,4.0,197.78,-1.3992481489869781
9,0,38,1,2895,58,173,22,2,1,1,25,911.385,0,49.91,6.44,19.22,321.67,0.22391559350129298
7,0,29,2,1430,41,191,10,3,2,1,30,822.84,0,34.88,4.56,21.22,158.89,-0.2594431152494818
14,0,29,0,815,30,8,6,3,1,2,30,65.8,0,27.17,3.33,0.89,90.56,-2.202901787612782
3,0,28,0,940,15,19,2,4,1,2,45,71.375,0,62.67,1.67,2.11,104.44,-2.336664404348517
13,0,27,1,1340,37,17,12,2,1,1,25,138.465,0,36.22,4.11,1.89,148.89,-1.8782541931842336
5,0,27,1,3340,66,6,22,3,1,1,30,160.24,0,50.61,7.33,0.67,371.11,-0.9987911599161077
5,0,20,1,1810,31,26,13,3,1,1,30,177.64,0,58.39,3.44,2.89,201.11,-1.7919292634196542
19,0,19,2,6507,146,83,41,2,2,1,25,672.885,0,44.57,16.22,9.22,723.0,1.8136952391902046
15,0,17,1,9047,176,71,39,5,1,1,55,244.845,0,51.4,19.56,7.89,1005.22,2.829544854944444
11,0,18,4,2967,50,29,18,3,1,1,30,236.68,0,59.34,5.56,3.22,329.67,-1.162388238229832
5,0,11,2,4505,45,213,9,3,1,1,30,1034.0,0,100.11,5.0,23.67,500.56,0.7310669948928337
6,1,11,2,1602,24,0,6,3,1,1,30,65.04,1,66.75,2.67,0.0,178.0,-2.1908360778013303
11,0,35,0,4675,71,4,18,2,1,1,25,231.57,0,65.85,7.89,0.44,519.44,-0.6136571166545693
3,0,36,0,623,5,6,5,2,1,2,25,55.26,0,124.6,0.56,0.67,69.22,-2.6991939677155226
13,0,34,0,2758,60,358,25,2,1,1,25,1737.81,0,45.97,6.67,39.78,306.44,1.8509345182614072
13,0,35,0,4503,66,0,36,1,1,1,15,251.295,0,68.23,7.33,0.0,500.33,-0.776161232703844
6,0,35,0,2698,58,1,34,1,1,1,15,157.08,0,46.52,6.44,0.11,299.78,-1.3333373864127405
14,0,35,1,4080,82,31,29,3,1,1,30,290.48,0,49.76,9.11,3.44,453.33,-0.3267442195317958
